name,phone,review_count,price,food_type,rating,address,town,zip_search
5. Rolen Bagels,(718) 601-53573601 Riverdale AveRiverdale,37,$,$Bagels,3 star rating,3601 Riverdale Ave,Riverdale,10458
6. Dichter Pharmacy & Soda Shoppe,(212) 569-12304953 BroadwayInwood,46,$,"$Drugstores, Bagels",4.5 star rating,4953 Broadway,Inwood,10458
7. McLean Avenue Bagel Cafe,(914) 776-2000943 McLean Ave,38,$$,"$$Delis, Bagels",3.5 star rating,943 McLean Ave,,10458
8. Gourmet Market and Bagel,(718) 549-10395993 BroadwayFieldston,13,$,"$Delis, Bagels, Grocery",3.5 star rating,5993 Broadway,Fieldston,10458
9. Bronx Gourmet Deli,(718) 561-1334921 E 180th StEast Tremont,,,"Restaurants, Coffee & Tea, Bagels",,921 E 180th St,East Tremont,10458
10. Park Terrace Deli,(212) 569-5990510 W 218th StInwood,79,$,"$Delis, Bagels",3.5 star rating,510 W 218th St,Inwood,10458
Fresh Smoothies & Cafe,(347) 918-88252450 Creston AveFordham,14,,"Sandwiches, Cafes, Juice Bars & Smoothies",3 star rating,2450 Creston Ave,Fordham,10458
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10458
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Bagels, Sandwiches, Coffee & Tea",3.5 star rating,1728 Eastchester Rd,,10458
11. Lehman College Harmony Café,250 W Bedford Park Blvd,3,$$$,"$$$Bagels, Coffee & Tea",4.5 star rating,250 W Bedford Park Blvd,,10458
12. Sun Bagels,(718) 519-17803405 Jerome AveNorwood,,,Bagels,,3405 Jerome Ave,Norwood,10458
13. Mister Bagel of Broadway,(718) 549-04085672 BroadwayKingsbridge,,,Bagels,,5672 Broadway,Kingsbridge,10458
14. Perista Cafe,(646) 490-5111158 Dyckman StWashington Heights,7,,"Breakfast & Brunch, Coffee & Tea, Bagels",3 star rating,158 Dyckman St,Washington Heights,10458
15. Carreon’s Deli and Bakery,(917) 924-12334975 BroadwayInwood,14,$,"$Bakeries, Bagels, Delis",3 star rating,4975 Broadway,Inwood,10458
16. Ginbos Hamburger House,(347) 963-4644118 E 170th StConcourse,23,$,"$Burgers, Sandwiches, Bagels",3 star rating,118 E 170th St,Concourse,10458
17. Chilpancingo Restaurant,(718) 944-1440366 E 204th St,9,$,"$Coffee & Tea, Mexican, Bagels",2.5 star rating,366 E 204th St,,10458
"18. Stroni’s Pizza, Wings, and Things",(347) 918-9737283 E 170th StConcourse,3,,"Bagels, Pizza",2.5 star rating,283 E 170th St,Concourse,10458
19. Intersection Deli,(718) 484-18121103 Castle Hill AveUnionport,,,"Coffee & Tea, Grocery, Bagels",,1103 Castle Hill Ave,Unionport,10458
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Sandwiches, Bagels, Coffee & Tea",3.5 star rating,1728 Eastchester Rd,,10458
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10458
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Sandwiches, Coffee & Tea, Bagels",3.5 star rating,1728 Eastchester Rd,,10459
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10459
1. Empire Bagels,(718) 828-45303101 Westchester AvePelham Bay,114,$,$Bagels,4.5 star rating,3101 Westchester Ave,Pelham Bay,10459
2. Mike’s Bagels,(212) 928-23004003 BroadwayWashington Heights,205,$,$Bagels,4 star rating,4003 Broadway,Washington Heights,10459
3. Absolute Bagels,(212) 932-20522788 BroadwayManhattan Valley,1428,$,"$Bakeries, Bagels",4.5 star rating,2788 Broadway,Manhattan Valley,10459
4. Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,$,"$Bagels, Sandwiches, Coffee & Tea",3.5 star rating,1728 Eastchester Rd,,10459
5. Just Bagels,(718) 328-9700527 Casanova StHunts Point,5,,Bagels,3.5 star rating,527 Casanova St,Hunts Point,10459
6. Bagels On Bartow,(718) 671-56962033 Bartow AveCo-op City,58,$,"$Bagels, Breakfast & Brunch",4.5 star rating,2033 Bartow Ave,Co-op City,10459
7. BO’s Bagels,(917) 902-8345235 W 116th StHarlem,345,$,$Bagels,4.5 star rating,235 W 116th St,Harlem,10459
8. Utopia Bagels,(718) 352-25861909 Utopia PkwyBay Terrace,659,$,"$Bakeries, Bagels, Sandwiches",4.5 star rating,1909 Utopia Pkwy,Bay Terrace,10459
9. New York City Bagel Coffee House,(718) 728-950029-08 23rd AveAstoria,373,$$,$$Bagels,4 star rating,29-08 23rd Ave,Astoria,10459
10. Mott Haven Bagel & Barista Cafe,(718) 292-0600221 E 138th StMott Haven,20,,"Cafes, Bagels, Burgers",3.5 star rating,221 E 138th St,Mott Haven,10459
Fresh Smoothies & Cafe,(347) 918-88252450 Creston AveFordham,14,,"Juice Bars & Smoothies, Sandwiches, Cafes",3 star rating,2450 Creston Ave,Fordham,10459
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Bagels, Sandwiches",3.5 star rating,1728 Eastchester Rd,,10459
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10459
11. Bagel Time,(718) 746-068615051 14th AveBeechurst,60,$,"$Bagels, Salad, Breakfast & Brunch",4.5 star rating,15051 14th Ave,Beechurst,10459
12. Bergen Boulevard Bagels,(201) 944-9003438 Bergen Blvd,106,$,$Bagels,4 star rating,438 Bergen Blvd,,10459
13. Best Bagel & Coffee,(212) 564-4409225 W 35th StMidtown West,3360,$,"$Bagels, Coffee & Tea, Breakfast & Brunch",4.5 star rating,225 W 35th St,Midtown West,10459
14. Brooklyn Bagel & Coffee Company,(718) 204-014135-05 BroadwayAstoria,710,$,"$Bagels, Coffee & Tea",4.5 star rating,35-05 Broadway,Astoria,10459
15. Inwood Bagels,(212) 569-7770628 W 207th StInwood,95,$,$Bagels,3.5 star rating,628 W 207th St,Inwood,10459
16. Ess-a-Bagel,(347) 343-5728831 3rd AveMidtown East,3669,$,"$Bakeries, Bagels, Delis",4 star rating,831 3rd Ave,Midtown East,10459
17. Bagel Parlor,(718) 357-357714-37 150th St,26,,"Bagels, Bakeries, Caterers",4.5 star rating,14-37 150th St,,10459
18. Bagel Market,(212) 681-6300425 Lexington AveMidtown East,4,,"Bagels, Salad, Sandwiches",5 star rating,425 Lexington Ave,Midtown East,10459
19. Modern Bread and Bagel,(646) 775-2985472 Columbus AveUpper West Side,162,$$,"$$Breakfast & Brunch, Bakeries, Bagels",4 star rating,472 Columbus Ave,Upper West Side,10459
20. Oh! Bagels and Cafe,(718) 539-53293430 Union StDowntown Flushing,11,$,"$Coffee & Tea, Bagels",4 star rating,3430 Union St,Downtown Flushing,10459
Fresh Smoothies & Cafe,(347) 918-88252450 Creston AveFordham,14,,"Cafes, Juice Bars & Smoothies, Sandwiches",3 star rating,2450 Creston Ave,Fordham,10459
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10459
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Sandwiches, Coffee & Tea, Bagels",3.5 star rating,1728 Eastchester Rd,,10459
21. Simon’s Deli & Bagels,(718) 562-33542479 Arthur AveBelmont,32,$,"$Delis, Sandwiches, Bagels",3 star rating,2479 Arthur Ave,Belmont,10459
22. Bagel Tree,(646) 559-8912245 E 124th StEast Harlem,40,$,"$Bagels, Burgers, Sandwiches",3.5 star rating,245 E 124th St,East Harlem,10459
23. H&H Bagels,(212) 734-74411551 2nd AveUpper East Side,826,$,"$Bagels, Breakfast & Brunch, Delis",4 star rating,1551 2nd Ave,Upper East Side,10459
24. New York City Bagel & Coffee House,(718) 728-951140-05 BroadwayAstoria,250,$$,"$$Bagels, Coffee & Tea",4 star rating,40-05 Broadway,Astoria,10459
25. Bagelworks,(212) 744-64441229 1st AveUpper East Side,407,$,$Bagels,4 star rating,1229 1st Ave,Upper East Side,10459
26. Liberty Bagels Midtown,(212) 279-1124260 W 35th StMidtown West,554,$,"$Breakfast & Brunch, Bagels, Sandwiches",4.5 star rating,260 W 35th St,Midtown West,10459
27. Bagels & Brew,(718) 545-444043-05 BroadwayAstoria,213,$,"$Bagels, Breakfast & Brunch, Cafes",4 star rating,43-05 Broadway,Astoria,10459
28. Astoria Bagel Shop & Deli,(718) 728-51692812 Ditmars BlvdAstoria,155,$,"$Delis, Bagels, Breakfast & Brunch",4 star rating,2812 Ditmars Blvd,Astoria,10459
29. Brooklyn Bagel & Coffee Company,(718) 932-828035-09 Ditmars BlvdAstoria,431,$,"$Coffee & Tea, Bagels, Breakfast & Brunch",4 star rating,35-09 Ditmars Blvd,Astoria,10459
30. Village Bagels,(718) 357-357714-37 150th St,10,$,"$Bagels, Bakeries",4.5 star rating,14-37 150th St,,10459
Tris Pies,(917) 576-2863,1,,Desserts,5 star rating,,,10459
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10460
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Sandwiches, Bagels",3.5 star rating,1728 Eastchester Rd,,10460
1. Empire Bagels,(718) 828-45303101 Westchester AvePelham Bay,114,$,$Bagels,4.5 star rating,3101 Westchester Ave,Pelham Bay,10460
2. Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,$,"$Bagels, Sandwiches, Coffee & Tea",3.5 star rating,1728 Eastchester Rd,,10460
3. Bagels On Bartow,(718) 671-56962033 Bartow AveCo-op City,58,$,"$Bagels, Breakfast & Brunch",4.5 star rating,2033 Bartow Ave,Co-op City,10460
4. Simon’s Deli & Bagels,(718) 562-33542479 Arthur AveBelmont,32,$,"$Delis, Sandwiches, Bagels",3 star rating,2479 Arthur Ave,Belmont,10460
5. Just Bagels,(718) 328-9700527 Casanova StHunts Point,5,,Bagels,3.5 star rating,527 Casanova St,Hunts Point,10460
6. Inwood Bagels,(212) 569-7770628 W 207th StInwood,95,$,$Bagels,3.5 star rating,628 W 207th St,Inwood,10460
7. Bronx Gourmet Deli,(718) 561-1334921 E 180th StEast Tremont,,,"Restaurants, Coffee & Tea, Bagels",,921 E 180th St,East Tremont,10460
8. Mott Haven Bagel & Barista Cafe,(718) 292-0600221 E 138th StMott Haven,20,,"Cafes, Bagels, Burgers",3.5 star rating,221 E 138th St,Mott Haven,10460
9. Cafeccino Bakery,(718) 210-0579269 W 231st StKingsbridge,24,$,"$Cafes, Bagels, Pizza",4 star rating,269 W 231st St,Kingsbridge,10460
10. Dichter Pharmacy & Soda Shoppe,(212) 569-12304953 BroadwayInwood,46,$,"$Drugstores, Bagels",4.5 star rating,4953 Broadway,Inwood,10460
Fresh Smoothies & Cafe,(347) 918-88252450 Creston AveFordham,14,,"Cafes, Sandwiches, Juice Bars & Smoothies",3 star rating,2450 Creston Ave,Fordham,10460
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10460
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Sandwiches, Bagels",3.5 star rating,1728 Eastchester Rd,,10460
11. Park Terrace Deli,(212) 569-5990510 W 218th StInwood,79,$,"$Delis, Bagels",3.5 star rating,510 W 218th St,Inwood,10460
12. Perista Cafe,(646) 490-5111158 Dyckman StWashington Heights,7,,"Breakfast & Brunch, Coffee & Tea, Bagels",3 star rating,158 Dyckman St,Washington Heights,10460
13. Ginbos Hamburger House,(347) 963-4644118 E 170th StConcourse,23,$,"$Burgers, Sandwiches, Bagels",3 star rating,118 E 170th St,Concourse,10460
14. Mister Bagel of Broadway,(718) 549-04085672 BroadwayKingsbridge,,,Bagels,,5672 Broadway,Kingsbridge,10460
15. Carreon’s Deli and Bakery,(917) 924-12334975 BroadwayInwood,14,$,"$Bakeries, Bagels, Delis",3 star rating,4975 Broadway,Inwood,10460
16. Lehman College Harmony Café,250 W Bedford Park Blvd,3,$$$,"$$$Bagels, Coffee & Tea",4.5 star rating,250 W Bedford Park Blvd,,10460
17. Sun Bagels,(718) 519-17803405 Jerome AveNorwood,,,Bagels,,3405 Jerome Ave,Norwood,10460
"18. Stroni’s Pizza, Wings, and Things",(347) 918-9737283 E 170th StConcourse,3,,"Bagels, Pizza",2.5 star rating,283 E 170th St,Concourse,10460
19. Intersection Deli,(718) 484-18121103 Castle Hill AveUnionport,,,"Coffee & Tea, Grocery, Bagels",,1103 Castle Hill Ave,Unionport,10460
20. Chilpancingo Restaurant,(718) 944-1440366 E 204th St,9,$,"$Coffee & Tea, Mexican, Bagels",2.5 star rating,366 E 204th St,,10460
Fresh Smoothies & Cafe,(347) 918-88252450 Creston AveFordham,14,,"Sandwiches, Cafes, Juice Bars & Smoothies",3 star rating,2450 Creston Ave,Fordham,10460
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10460
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Sandwiches, Bagels",3.5 star rating,1728 Eastchester Rd,,10460
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Bagels, Coffee & Tea, Sandwiches",3.5 star rating,1728 Eastchester Rd,,10461
There Should Always Be Cake,(855) 353-22532465 E Tremont AveWestchester Square,73,,"Macarons, Cupcakes, Custom Cakes",4 star rating,2465 E Tremont Ave,Westchester Square,10461
1. Empire Bagels,(718) 828-45303101 Westchester AvePelham Bay,114,$,$Bagels,4.5 star rating,3101 Westchester Ave,Pelham Bay,10461
2. Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,$,"$Bagels, Sandwiches, Coffee & Tea",3.5 star rating,1728 Eastchester Rd,,10461
3. Bagels On Bartow,(718) 671-56962033 Bartow AveCo-op City,58,$,"$Bagels, Breakfast & Brunch",4.5 star rating,2033 Bartow Ave,Co-op City,10461
4. Just Bagels,(718) 328-9700527 Casanova StHunts Point,5,,Bagels,3.5 star rating,527 Casanova St,Hunts Point,10461
5. Simon’s Deli & Bagels,(718) 562-33542479 Arthur AveBelmont,32,$,"$Delis, Sandwiches, Bagels",3 star rating,2479 Arthur Ave,Belmont,10461
6. Bronx Gourmet Deli,(718) 561-1334921 E 180th StEast Tremont,,,"Restaurants, Coffee & Tea, Bagels",,921 E 180th St,East Tremont,10461
7. Sun Bagels,(718) 519-17803405 Jerome AveNorwood,,,Bagels,,3405 Jerome Ave,Norwood,10461
8. Lehman College Harmony Café,250 W Bedford Park Blvd,3,$$$,"$$$Bagels, Coffee & Tea",4.5 star rating,250 W Bedford Park Blvd,,10461
9. Intersection Deli,(718) 484-18121103 Castle Hill AveUnionport,,,"Coffee & Tea, Grocery, Bagels",,1103 Castle Hill Ave,Unionport,10461
10. Chilpancingo Restaurant,(718) 944-1440366 E 204th St,9,$,"$Coffee & Tea, Mexican, Bagels",2.5 star rating,366 E 204th St,,10461
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10461
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Sandwiches, Coffee & Tea, Bagels",3.5 star rating,1728 Eastchester Rd,,10461
There Should Always Be Cake,(855) 353-22532465 E Tremont AveWestchester Square,73,,"Cupcakes, Custom Cakes, Macarons",4 star rating,2465 E Tremont Ave,Westchester Square,10461
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Sandwiches, Bagels",3.5 star rating,1728 Eastchester Rd,,10461
There Should Always Be Cake,(855) 353-22532465 E Tremont AveWestchester Square,73,,"Custom Cakes, Macarons, Cupcakes",4 star rating,2465 E Tremont Ave,Westchester Square,10461
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10462
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Bagels, Sandwiches",3.5 star rating,1728 Eastchester Rd,,10462
1. Empire Bagels,(718) 828-45303101 Westchester AvePelham Bay,114,$,$Bagels,4.5 star rating,3101 Westchester Ave,Pelham Bay,10462
2. Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,$,"$Bagels, Sandwiches, Coffee & Tea",3.5 star rating,1728 Eastchester Rd,,10462
3. Bagels On Bartow,(718) 671-56962033 Bartow AveCo-op City,58,$,"$Bagels, Breakfast & Brunch",4.5 star rating,2033 Bartow Ave,Co-op City,10462
4. Just Bagels,(718) 328-9700527 Casanova StHunts Point,5,,Bagels,3.5 star rating,527 Casanova St,Hunts Point,10462
5. Cafeccino Bakery,(718) 210-0579269 W 231st StKingsbridge,24,$,"$Cafes, Bagels, Pizza",4 star rating,269 W 231st St,Kingsbridge,10462
6. Simon’s Deli & Bagels,(718) 562-33542479 Arthur AveBelmont,32,$,"$Delis, Sandwiches, Bagels",3 star rating,2479 Arthur Ave,Belmont,10462
7. Bronx Gourmet Deli,(718) 561-1334921 E 180th StEast Tremont,,,"Restaurants, Coffee & Tea, Bagels",,921 E 180th St,East Tremont,10462
8. Mister Bagel of Broadway,(718) 549-04085672 BroadwayKingsbridge,,,Bagels,,5672 Broadway,Kingsbridge,10462
9. Sun Bagels,(718) 519-17803405 Jerome AveNorwood,,,Bagels,,3405 Jerome Ave,Norwood,10462
10. Lehman College Harmony Café,250 W Bedford Park Blvd,3,$$$,"$$$Bagels, Coffee & Tea",4.5 star rating,250 W Bedford Park Blvd,,10462
There Should Always Be Cake,(855) 353-22532465 E Tremont AveWestchester Square,73,,"Cupcakes, Macarons, Custom Cakes",4 star rating,2465 E Tremont Ave,Westchester Square,10462
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10462
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Bagels, Sandwiches",3.5 star rating,1728 Eastchester Rd,,10462
11. Intersection Deli,(718) 484-18121103 Castle Hill AveUnionport,,,"Coffee & Tea, Grocery, Bagels",,1103 Castle Hill Ave,Unionport,10462
12. Chilpancingo Restaurant,(718) 944-1440366 E 204th St,9,$,"$Coffee & Tea, Mexican, Bagels",2.5 star rating,366 E 204th St,,10462
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10462
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Sandwiches, Bagels",3.5 star rating,1728 Eastchester Rd,,10462
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10463
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Bagels, Sandwiches",3.5 star rating,1728 Eastchester Rd,,10463
1. Rolen Bagels,(718) 601-53573601 Riverdale AveRiverdale,37,$,$Bagels,3 star rating,3601 Riverdale Ave,Riverdale,10463
2. Cafeccino Bakery,(718) 210-0579269 W 231st StKingsbridge,24,$,"$Cafes, Bagels, Pizza",4 star rating,269 W 231st St,Kingsbridge,10463
3. Riverdale Bagels,(718) 601-45025650 Riverdale AveNorth Riverdale,31,$$$,$$$Bagels,3.5 star rating,5650 Riverdale Ave,North Riverdale,10463
4. Mike’s Bagels,(212) 928-23004003 BroadwayWashington Heights,205,$,$Bagels,4 star rating,4003 Broadway,Washington Heights,10463
5. New York Bagels Deli & Catering,(914) 613-97411032 Yonkers Ave,86,$,"$Bagels, Delis",4 star rating,1032 Yonkers Ave,,10463
6. Inwood Bagels,(212) 569-7770628 W 207th StInwood,95,$,$Bagels,3.5 star rating,628 W 207th St,Inwood,10463
7. Dichter Pharmacy & Soda Shoppe,(212) 569-12304953 BroadwayInwood,46,$,"$Drugstores, Bagels",4.5 star rating,4953 Broadway,Inwood,10463
8. McLean Avenue Bagel Cafe,(914) 776-2000943 McLean Ave,38,$$,"$$Delis, Bagels",3.5 star rating,943 McLean Ave,,10463
9. Gourmet Market and Bagel,(718) 549-10395993 BroadwayFieldston,13,$,"$Delis, Bagels, Grocery",3.5 star rating,5993 Broadway,Fieldston,10463
10. Mister Bagel of Broadway,(718) 549-04085672 BroadwayKingsbridge,,,Bagels,,5672 Broadway,Kingsbridge,10463
Tris Pies,(917) 576-2863,1,,Desserts,5 star rating,,,10463
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10463
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Sandwiches, Bagels, Coffee & Tea",3.5 star rating,1728 Eastchester Rd,,10463
11. McLean Deli,(914) 613-4101155 Mclean Ave,6,$$,"$$Juice Bars & Smoothies, Sandwiches, Bagels",4.5 star rating,155 Mclean Ave,,10463
12. Park Terrace Deli,(212) 569-5990510 W 218th StInwood,79,$,"$Delis, Bagels",3.5 star rating,510 W 218th St,Inwood,10463
13. Carreon’s Deli and Bakery,(917) 924-12334975 BroadwayInwood,14,$,"$Bakeries, Bagels, Delis",3 star rating,4975 Broadway,Inwood,10463
14. 9W Gourmet Deli,(201) 503-9000476 Sylvan Ave,29,$,"$Coffee & Tea, Bagels, Delis",3 star rating,476 Sylvan Ave,,10463
15. Sun Bagels,(718) 519-17803405 Jerome AveNorwood,,,Bagels,,3405 Jerome Ave,Norwood,10463
16. Simon’s Deli & Bagels,(718) 562-33542479 Arthur AveBelmont,32,$,"$Delis, Sandwiches, Bagels",3 star rating,2479 Arthur Ave,Belmont,10463
17. Perista Cafe,(646) 490-5111158 Dyckman StWashington Heights,7,,"Breakfast & Brunch, Coffee & Tea, Bagels",3 star rating,158 Dyckman St,Washington Heights,10463
18. Lehman College Harmony Café,250 W Bedford Park Blvd,3,$$$,"$$$Bagels, Coffee & Tea",4.5 star rating,250 W Bedford Park Blvd,,10463
19. Bronx Gourmet Deli,(718) 561-1334921 E 180th StEast Tremont,,,"Restaurants, Coffee & Tea, Bagels",,921 E 180th St,East Tremont,10463
20. Chilpancingo Restaurant,(718) 944-1440366 E 204th St,9,$,"$Coffee & Tea, Mexican, Bagels",2.5 star rating,366 E 204th St,,10463
Tris Pies,(917) 576-2863,1,,Desserts,5 star rating,,,10463
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Bagels, Coffee & Tea, Sandwiches",3.5 star rating,1728 Eastchester Rd,,10463
Terranova Bakery,(718) 367-6985691 E 187th StBelmont,45,,Bakeries,4.5 star rating,691 E 187th St,Belmont,10463
Bagels and Cream,(718) 975-51011728 Eastchester Rd,67,,"Coffee & Tea, Bagels, Sandwiches",3.5 star rating,1728 Eastchester Rd,,10464
Barino’s Market,(718) 828-92003244 Ampere AveCountry Club,44,,"Grocery, Delis, Butcher",4.5 star rating,3244 Ampere Ave,Country Club,10464
1. Empire Bagels,(718) 828-45303101 Westchester AvePelham Bay,114,$,$Bagels,4.5 star rating,3101 Westchester Ave,Pelham Bay,10464
